timestamp,ground_x,ground_y,ground_speed,ground_heading,ground_acceleration,ground_angular_velocity,ground_latitude,ground_longitude,gps_x,gps_y,gps_latitude,gps_longitude,gps_available,accel_x,accel_y,gyro_z,dt_s,heading_deg,ground_truth_x_m,ground_truth_y_m,dr_speed_mps,dr_heading_deg,dr_x_m,dr_y_m,position_error_m,cumulative_distance_m,gnss_available,gnss_x_m,gnss_y_m,navigation_mode,error_x_m,error_y_m,dr_error_m,distance_since_outage_m,x_true,y_true,x_dr,y_dr,vx_dr,vy_dr,heading_dr,ax_imu,ay_imu,trajectory_id,predicted_error_x,predicted_error_y,x_ai,y_ai,original_error_x,original_error_y,original_error_m,corrected_error_x,corrected_error_y,corrected_error_m
0.0,0.0,0.0,12.677570968074042,0.0,0.7040530035120263,0.0311690239017631,20.0,85.0,0.914151239263294,-3.9676233998750368,19.99996435823258,85.00000873898563,1,0.7117495345890846,0.4735597921387631,0.036421652212747,0.0,0.0,0.0,0.0,12.733665309669131,0.3016188300062481,0.0,0.0,0.0,0.0,True,0.0,0.0,GNSS + DR,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,12.733488870879752,0.0670327819244199,0.0052642416696220985,0.7117495345890846,0.4735597921387631,trajectory_001,0.007441705716996956,-1.2417584351929636,0.007441705716996956,-1.2417584351929636,0.0,0.0,0.0,-0.007441705716996956,1.2417584351929636,1.241780733606725
0.1,1.2677570968074043,0.0,12.747976268425244,0.0031169023901763,0.6991564640377312,0.0342112984136709,20.0,85.00001211934149,-1.8521952219140825,-1.4585823920971406,19.99998689733144,84.99998229362198,1,0.7781660076213224,0.5870150970953143,0.0446380618792742,0.1,0.1785853521113405,1.2747914344667486,0.0039734133364175,12.777176586300437,0.6056562325064835,1.2776462734640257,0.0135061126357298,0.0099510030465015,1.2747976268425243,True,1.2747914344667486,0.0039734133364175,GNSS + DR,-0.0028548389972771,-0.0095326992993123,0.0099510030465015,,1.2747914344667486,0.0039734133364175,1.2776462734640257,0.0135061126357298,12.776462734640255,0.13506112635729803,0.010570695392462446,0.7781660076213224,0.5870150970953143,trajectory_001,-0.0056604982462465404,-0.016449212332563537,1.2719857752177792,-0.0029430996968337376,-0.0028548389972771204,-0.0095326992993123,0.009951003046501565,0.002805659248969361,0.006916513033251238,0.0074639049002825295
0.2,2.5425485312741527,0.0039734133364175,12.817402260881588,0.0065380322315434,0.689100908272513,0.0371247221952924,20.00000003569378,85.00002430592893,4.7939021186935245,1.2646535417601747,20.000011360576057,85.00004582812984,1,0.7331595665546871,0.4363663305896358,0.0419813821501733,0.1,0.3746016531879362,2.556504266104861,0.01235341254503,12.882411284797715,0.937635659609124,2.5657149053835573,0.0345870180190891,0.0240659321094855,2.5565378529306835,True,2.556504266104861,0.01235341254503,GNSS + DR,-0.0092106392786961,-0.0222336054740591,0.0240659321094856,,2.556504266104861,0.01235341254503,2.5657149053835573,0.0345870180190891,12.880686319195313,0.21080905383359294,0.01636482944428802,0.7331595665546871,0.4363663305896358,trajectory_001,-0.0013764262737633354,-0.05033492868070362,2.564338479109794,-0.015747910661614517,-0.009210639278696142,-0.0222336054740591,0.02406593210948562,-0.0078342130049327,0.02810132320664452,0.02917291996648526
0.3,3.824261362912265,0.0123534125450301,12.885796450079749,0.0102505044510726,0.678527390220145,0.0398923132282575,20.0000001109726,85.00003655868267,6.645955512085907,-0.294836707288259,19.9999973514368,85.00006353315203,1,0.6736495298903296,0.6169527685561064,0.0546322766058524,0.0999999999999999,0.5873106429265247,3.845016214343196,0.0255617726222562,12.954607744407571,1.0719511369348602,3.860948961659562,0.0588224791753369,0.036879900182312,3.8451174979386575,True,3.845016214343196,0.0255617726222562,GNSS + DR,-0.0159327473163659,-0.0332607065530807,0.0368799001823122,,3.845016214343196,0.0255617726222562,3.860948961659562,0.0588224791753369,12.952340562760039,0.2423546115624787,0.018709076760009907,0.6736495298903296,0.6169527685561064,trajectory_001,-0.016113812974285845,-0.03572412456802693,3.844835148685276,0.023098354607309975,-0.01593274731636596,-0.0332607065530807,0.03687990018231221,0.00018106565791997653,0.0024634180149462268,0.0024700633774945133
0.4,5.112773311150599,0.0255617726222563,12.953107738925617,0.0142397357738984,0.6674502139195759,0.0424981200524484,20.00000022962531,85.00004887643372,-0.7403322548109097,-1.92612908859452,19.999982697288004,84.99999292266678,1,0.6541532197279617,0.5839895036594661,0.0428787681597781,0.1,0.8158767612258334,5.140195665323483,0.044006032448833,12.96408703515254,1.2182922181649944,5.157064607395137,0.0863862131305692,0.0456140430266099,5.140428271831221,True,5.140195665323483,0.044006032448833,GNSS + DR,-0.0168689420716541,-0.0423801806817362,0.04561404302661,,5.140195665323483,0.044006032448833,5.157064607395137,0.0863862131305692,12.96115645735575,0.2756373395523222,0.021263210458404222,0.6541532197279617,0.5839895036594661,trajectory_001,-0.015723194863050197,-0.04036421220124883,5.141341412532086,0.04602200092932037,-0.016868942071654125,-0.0423801806817362,0.04561404302661,-0.0011457472086036091,-0.002015968480487372,0.0023188069303720664
0.5,6.407952762130886,0.0440060324488332,13.019286492863662,0.0184895477791432,0.6558843161256789,0.0449273840365803,20.00000039531292,85.0000612579239,2.501414241543932,-1.9786313527246937,19.999982225652143,85.00002391269864,1,0.6035095011733069,0.6552274949871556,0.0366434319819492,0.0999999999999999,1.0593730528503895,6.441901780087278,0.0680767328783235,13.043242902726416,1.4582411835917135,6.46096647657358,0.119579130269512,0.0549177529507052,6.442356921117586,True,6.441901780087278,0.0680767328783235,GNSS + DR,-0.0190646964863017,-0.0515023973911885,0.0549177529507053,,6.441901780087278,0.0680767328783235,6.46096647657358,0.119579130269512,13.03901869178443,0.331929171389428,0.02545110994185451,0.6035095011733069,0.6552274949871556,trajectory_001,-0.011544207840828321,-0.2828964370708909,6.449422268732752,-0.1633173068013789,-0.019064696486301713,-0.051502397391188504,0.05491775295070534,-0.007520488645473833,0.2313940396797024,0.23151621832769814
0.6000000000000001,7.709658876894682,0.0680767328783237,13.084284602150753,0.0229822861828012,0.6438452459325639,0.047166689918247,20.000000611543697,85.00007370180685,8.093180086396538,-2.0689344603598023,19.999981414445525,85.00007736814366,1,0.688381904825905,0.5647535375765153,0.0719364435993788,0.1,1.3167880018363358,7.749984709055504,0.0981447631214366,13.1368414102141,1.7099374421744296,7.774065633704855,0.1587789505790003,0.0652410577827082,7.750785381332661,True,7.749984709055504,0.0981447631214366,GNSS + DR,-0.0240809246493514,-0.0606341874575636,0.0652410577827085,,7.749984709055504,0.0981447631214366,7.774065633704855,0.1587789505790003,13.130991571312745,0.39199820309488254,0.02984403836907394,0.688381904825905,0.5647535375765153,trajectory_001,-0.02338300111350312,-0.32055181040483544,7.750682632591352,-0.16177285982583514,-0.02408092464935141,-0.06063418745756369,0.06524105778270854,-0.0006979235358484104,0.2599176229472717,0.25991855996796764
0.7000000000000001,9.017741805862908,0.0981447631214369,13.148055542050177,0.0276989551746259,0.6313491435678742,0.0492041029849485,20.00000088164941,85.00008620665007,8.06901402883216,-2.540384122855391,19.999977179341148,85.0000771371241,1,0.6436197662053064,0.7503423700761255,0.0481577656195241,0.0999999999999999,1.5870332284281163,9.064285914982872,0.1345588464715048,13.191730690203306,1.955106784129275,9.09247076617108,0.2037844248596902,0.074743337761169,9.065590935537678,True,9.064285914982872,0.1345588464715048,GNSS + DR,-0.0281848511882092,-0.0692255783881854,0.0747433377611697,,9.064285914982872,0.1345588464715048,9.09247076617108,0.2037844248596902,13.184051324662265,0.4500547428068999,0.03412305061113387,0.6436197662053064,0.7503423700761255,trajectory_001,-0.02690860433484819,-0.2776023197860317,9.065562161836233,-0.07381789492634153,-0.028184851188209237,-0.06922557838818541,0.07474333776116975,-0.0012762468533615845,0.20837674139784632,0.2083806496813359
0.8,10.332043011790278,0.1345588464715052,13.210554430864327,0.0326193654731208,0.6184127183868782,0.0510292914108157,20.000001208762683,85.00009877093795,10.28163953927741,6.9794574782996905,20.00006269753328,85.00009828909731,1,0.5298029419837025,0.7434510693176108,0.0503448705736382,0.0999999999999999,1.8689519720045795,10.38463860369444,0.1776431953748445,13.260218407714245,2.711196903595989,10.417008324676283,0.2665074534210793,0.0945761872489588,10.38664637862411,True,10.38463860369444,0.1776431953748445,GNSS + DR,-0.0323697209818441,-0.0888642580462348,0.0945761872489594,,10.38463860369444,0.1776431953748445,10.417008324676283,0.2665074534210793,13.245375585052031,0.6272302856138905,0.047319312637625295,0.5298029419837025,0.7434510693176108,trajectory_001,-0.03083638496334457,-0.5984962940008077,10.38617193971294,-0.33198884057972844,-0.0323697209818441,-0.0888642580462348,0.09457618724895947,-0.0015333360185003642,0.509632035954573,0.5096343426325867
0.9,11.652395700501843,0.177643195374845,13.27173808572755,0.0377222946142024,0.6050532260962527,0.0526336324231733,20.00000159579597,85.00011139307603,9.093263917781105,1.0701764089315098,20.000009613558248,85.00008692861665,1,0.6082674824577827,0.7265942822815032,0.0569755992124514,0.0999999999999999,2.161328274942873,11.71086825897392,0.227695364346709,13.30467720717608,2.705954935620707,11.745992538815736,0.3293191914932493,0.1075226361205684,11.713820187196868,True,11.71086825897392,0.227695364346709,GNSS + DR,-0.0351242798418169,-0.1016238271465402,0.1075226361205684,,11.71086825897392,0.227695364346709,11.745992538815736,0.3293191914932493,13.289842141394534,0.6281173807217005,0.047227823037172524,0.6082674824577827,0.7265942822815032,trajectory_001,-0.033422451154440855,-0.20171422786208126,11.712570087661295,0.12760496363116802,-0.035124279841816985,-0.10162382714654028,0.10752263612056844,-0.0017018286873753397,0.10009040071554098,0.1001048676952262
1.0,12.978625355781324,0.2276953643467095,13.331565076083578,0.0429856578565197,0.5912884452388223,0.054010301147005,20.00000204542226,85.00012407139596,15.616819280369809,2.887972527560925,20.000025943098617,85.00014929166345,1,0.5762367437760747,0.7822974789032252,0.0596821122435448,0.0999999999999999,2.462896774771948,13.042793275071002,0.2849843272741388,13.399153035580836,3.0959106329326587,13.08395227289713,0.4016847267016122,0.1237458941887895,13.046976694805226,True,13.042793275071002,0.2849843272741388,GNSS + DR,-0.0411589978261286,-0.1167003994274734,0.1237458941887895,,13.042793275071002,0.2849843272741388,13.08395227289713,0.4016847267016122,13.379597340813953,0.7236553520836301,0.05403383389217648,0.5762367437760747,0.7822974789032252,trajectory_001,-0.041380872610539444,-0.13790904500554305,13.042571400286592,0.26377568169606913,-0.04115899782612864,-0.1167003994274734,0.12374589418878953,0.0002218747844100477,0.021208645578069674,0.021209806120663414
1.1,14.310550371878406,0.2849843272741394,13.389995774775317,0.0483866879712202,0.5771366529715571,0.0551543411619017,20.00000256005777,85.00013680416168,16.643926178165252,-1.1822480770826318,19.999989379684827,85.00015911046808,1,0.6859205325800902,0.7302416300662683,0.0562875047370189,0.1,2.772353005367345,14.38022567752614,0.3497488032473779,13.455551613483896,3.1989913851495064,14.427410718460912,0.4767719910987347,0.1355039421564445,14.385976272282758,True,14.38022567752614,0.3497488032473779,GNSS + DR,-0.0471850409347727,-0.1270231878513568,0.1355039421564452,,14.38022567752614,0.3497488032473779,14.427410718460912,0.4767719910987347,13.434584455637799,0.7508726439712234,0.055832932413792925,0.6859205325800902,0.7302416300662683,trajectory_001,-0.04612097925761518,-0.14478422064734592,14.381289739203297,0.3319877704513888,-0.047185040934772715,-0.1270231878513568,0.13550394215644523,-0.0010640616771571132,0.017761032795989118,0.01779287816046059
